"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","HR.outlier","debutYear"
"fernato01",1,545,409,4,"N",1962,6,30,"D.R.","San Pedro de Macoris","San Pedro de Macoris",NA,NA,NA,"","","","Tony","Fernandez","Octavio Antonio",165,74,"B","R","1983-09-02","2001-10-07","fernt001","fernato01",17,7,2158,7911,1057,2276,414,92,94,844,246,138,690,784,48,64,67,61,161,2076,1998,52650,3214,5544,196,1089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"ss",0,0,0,0,1,0,0,0,1676,0.28770066995323,0.398938187334092,0.347238138895256,0.111237517380862,0.174046646692786,0.133611427126785,0.28770066995323,0.211856908102642,0.0523321956769056,0.0116293768170901,0.0118821893565921,0.106686891669827,0.031095942358741,0.0174440652256352,0.087220326128176,0.099102515484768,0.00606750094804702,0.0080900012640627,0.00846922007331564,0.00771078245480976,0.0203514094299077,1,FALSE,1983
"fickro01",0,0,0,0,"N",1974,3,15,"USA","CA","Torrance",NA,NA,NA,"","","","Robert","Fick","Robert Charles John",189,73,"L","R","1998-09-19","2007-09-29","fickr001","fickro01",10,5,846,2373,287,613,116,12,69,324,6,9,235,386,19,22,4,24,61,679,529,14152,3275,197,54,197,21,1,107,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1b",0,1,0,0,0,0,0,0,416,0.258322798145807,0.404551201011378,0.327807083647325,0.146228402865571,0.194938064516129,0.12094395280236,0.258322798145807,0.175305520438264,0.0488832701222082,0.00505689001264223,0.0290771175726928,0.13653603034134,0.00252844500632111,0.00379266750948167,0.0990307627475769,0.162663295406658,0.00800674252001686,0.00927096502317741,0.00168563000421408,0.0101137800252845,0.0257058575642646,0,FALSE,1998
"fieldce01",1,506,380,1,"N",1963,9,21,"USA","CA","Los Angeles",NA,NA,NA,"","","","Cecil","Fielder","Cecil Grant",230,75,"R","R","1985-07-20","1998-09-13","fielc001","fieldce01",13,5,1470,5157,744,1313,200,7,319,1008,2,6,693,1316,76,43,0,46,169,915,889,22479,7382,694,70,742,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,"1b",0,1,0,0,0,0,0,0,787,0.254605390731045,0.481675392670157,0.345007577033171,0.227070001939112,0.249427358007846,0.144269924374636,0.254605390731045,0.152608105487687,0.0387822377351173,0.00135737832072911,0.0618576691875121,0.195462478184991,0.000387822377351173,0.00116346713205352,0.134380453752181,0.255187124297072,0.0147372503393446,0.00833818111305022,0,0.00891991467907698,0.0327709908861741,2,TRUE,1985
"finlest01",1,569,427,4,"N",1965,3,12,"USA","TN","Union City",NA,NA,NA,"","","","Steve","Finley","Steven Allen",175,74,"L","L","1989-04-03","2007-06-03","finls001","finlest01",19,8,2583,9397,1443,2548,449,124,304,1167,320,118,844,1299,69,53,91,75,152,2488,2300,62156,5667,133,72,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"cf",0,0,0,0,0,0,1,0,1671,0.271150367138448,0.442375226136001,0.332240331758125,0.171224858997552,0.206909495145631,0.153559646695754,0.271150367138448,0.177822709375333,0.0477812067681175,0.0131957007555603,0.0323507502394381,0.124188570820475,0.0340534213046717,0.0125571991060977,0.0898158986910716,0.138235607108652,0.00734276896881984,0.00564009790358625,0.00968394168351602,0.00798127061828243,0.0161753751197191,0,TRUE,1989
"fischmi01",0,0,0,0,"N",1955,9,13,"USA","CA","Sacramento",NA,NA,NA,"","","","Mike","Fischlin","Michael Thomas",165,73,"R","R","1977-09-03","1987-05-11","fiscm001","fischmi01",10,4,517,941,109,207,29,6,3,68,24,13,92,142,1,5,39,5,11,498,302,8569,637,948,59,190,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,169,0.219978746014878,0.273113708820404,0.291466922339406,0.053134962805526,0.128853358925144,0.115834218916047,0.219978746014878,0.179596174282678,0.0308182784272051,0.00637619553666312,0.00318809776833156,0.0722635494155154,0.0255047821466525,0.0138150903294368,0.0977683315621679,0.150903294367694,0.00106269925611052,0.0053134962805526,0.0414452709883103,0.0053134962805526,0.0116896918172157,0,FALSE,1977
"fiskca01",2,499,375,397,"Y",1947,12,26,"USA","VT","Bellows Falls",NA,NA,NA,"","","","Carlton","Fisk","Carlton Ernest",200,75,"R","R","1969-09-18","1993-06-22","fiskc001","fiskca01",24,2,2499,8756,1276,2356,421,47,376,1330,128,58,849,1386,105,143,26,79,204,2298,2157,57077,11612,1075,165,167,129,428,1302,664,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,"c",1,0,0,0,0,0,0,0,1512,0.269072635906807,0.456715395157606,0.340694006309148,0.187642759250799,0.2213423781115,0.14572864321608,0.269072635906807,0.172681589767017,0.0480813156692554,0.00536774783005939,0.0429419826404751,0.151895842850617,0.0146185472818639,0.00662402923709456,0.0969620831429877,0.158291457286432,0.011991777067154,0.0163316582914573,0.0029693924166286,0.00902238465052535,0.0232983097304705,5,TRUE,1969
"fitzgmi02",0,0,0,0,"N",1960,7,13,"USA","CA","Long Beach",NA,NA,NA,"","","","Mike","Fitzgerald","Michael Roy",185,72,"R","R","1983-09-13","1992-10-04","fitzm001","fitzgmi02",10,3,848,2316,220,545,95,9,48,293,31,20,292,432,42,9,28,22,65,797,659,17869,4231,318,54,45,40,175,737,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,393,0.235319516407599,0.346286701208981,0.32057597574839,0.110967184801382,0.17328971890643,0.0949913644214162,0.235319516407599,0.169689119170984,0.0410189982728843,0.0038860103626943,0.0207253886010363,0.126511226252159,0.0133851468048359,0.00863557858376511,0.126079447322971,0.186528497409326,0.0181347150259067,0.0038860103626943,0.0120898100172712,0.00949913644214162,0.0280656303972366,0,FALSE,1983
"flahejo01",0,0,0,0,"N",1967,10,21,"USA","NY","New York",NA,NA,NA,"","","","John","Flaherty","John Timothy",195,73,"R","R","1992-04-12","2005-10-01","flahj001","flahejo01",14,5,1047,3372,319,849,176,3,80,395,10,19,175,514,15,19,41,33,97,1033,920,24656,5785,457,67,66,43,194,707,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,590,0.251779359430605,0.376927639383155,0.289802722978605,0.12514827995255,0.159914620535714,0.0946026097271649,0.251779359430605,0.17497034400949,0.0521945432977461,0.000889679715302491,0.0237247924080664,0.117141162514828,0.0029655990510083,0.00563463819691578,0.0518979833926453,0.152431791221827,0.00444839857651246,0.00563463819691578,0.012158956109134,0.0097864768683274,0.0287663107947805,0,FALSE,1992
"flannti01",0,0,0,0,"N",1957,9,29,"USA","OK","Tulsa",NA,NA,NA,"","","","Tim","Flannery","Timothy Earl",175,71,"L","R","1979-09-03","1989-09-29","flant001","flannti01",11,1,972,2473,255,631,77,25,9,209,22,22,277,293,35,32,32,24,43,821,623,17246,1197,1719,68,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,520,0.255155681358674,0.317428224828144,0.334996436208125,0.0622725434694703,0.141983399494767,0.103113627173474,0.255155681358674,0.210270926000809,0.0311362717347351,0.0101091791346543,0.00363930448847554,0.0845127375657097,0.00889607763849575,0.00889607763849575,0.112009704811969,0.118479579458148,0.014152850788516,0.0129397492923575,0.0129397492923575,0.0097048119692681,0.0173877881116053,0,FALSE,1979
"fletcda01",0,0,0,0,"N",1966,10,3,"USA","IL","Elmhurst",NA,NA,NA,"","","","Darrin","Fletcher","Darrin Glen",195,74,"L","R","1989-09-10","2002-07-16","fletd001","fletcda01",14,4,1245,3902,377,1048,214,8,124,583,2,6,255,399,31,49,13,51,122,1143,1028,26577,6678,406,47,49,46,199,884,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,702,0.268580215274218,0.422860071758073,0.31759455015269,0.154279856483854,0.188765168007572,0.0966171194259354,0.268580215274218,0.179907739620707,0.0548436699128652,0.00205023065094823,0.0317785750896976,0.149410558687852,0.000512557662737058,0.00153767298821117,0.0653511019989749,0.102255253716043,0.0079446437724244,0.0125576627370579,0.00333162480779088,0.013070220399795,0.0312660174269605,0,FALSE,1989
"fletcsc01",0,0,0,0,"N",1958,7,30,"USA","FL","Fort Walton Beach",NA,NA,NA,"","","","Scott","Fletcher","Scott Brian",168,71,"R","R","1981-04-25","1995-09-29","flets001","fletcsc01",15,6,1612,5258,688,1376,243,38,34,510,99,58,514,541,13,57,111,36,109,1653,1432,37962,2614,4305,144,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,1061,0.261696462533283,0.341764929631038,0.331969309462916,0.0800684670977558,0.157682125768968,0.130848231266641,0.261696462533283,0.201787751996957,0.0462152909851655,0.00722708254089007,0.00646633701027006,0.096995055154051,0.0188284518828452,0.0110308101939901,0.097755800684671,0.102890833016356,0.00247242297451502,0.0108406238113351,0.0211106884747052,0.00684670977558007,0.0207303157093952,0,FALSE,1981
"floydcl01",1,549,412,0,"N",1972,12,5,"USA","IL","Chicago",NA,NA,NA,"","","","Cliff","Floyd","Cornelius Clifford",220,77,"L","R","1993-09-18","2009-06-17","floyc001","floydcl01",17,7,1621,5319,824,1479,340,23,233,865,148,43,601,1064,87,91,4,48,85,1368,1267,32504,2881,133,63,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,883,0.278059785673999,0.482045497273924,0.358309952137316,0.203985711599925,0.244074581379772,0.154916337657454,0.278059785673999,0.166008648242151,0.0639217898101147,0.00432412107539011,0.0438052265463433,0.162624553487498,0.0278247790938146,0.00808422635833803,0.112991163752585,0.200037601052829,0.0163564579808235,0.017108479037413,0.000752021056589585,0.00902425267907501,0.0159804474525287,0,FALSE,1993
"flynndo01",0,0,0,0,"N",1951,4,18,"USA","KY","Lexington",NA,NA,NA,"","","","Doug","Flynn","Robert Douglas",165,71,"R","R","1975-04-09","1985-10-05","flynd001","flynndo01",11,5,1309,3853,288,918,115,39,7,284,20,20,151,320,58,1,60,20,95,1364,1105,29514,2358,3168,103,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,757,0.238255904490008,0.293797041266546,0.26583850931677,0.0555411367765378,0.089742777917822,0.0747469504282377,0.238255904490008,0.196470282896444,0.029846872566831,0.0101219828704905,0.00181676615624189,0.0737087983389567,0.0051907604464054,0.0051907604464054,0.0391902413703608,0.0830521671424864,0.0150532052945757,0.00025953802232027,0.0155722813392162,0.0051907604464054,0.0246561121204256,0,FALSE,1975
"foleyto02",0,0,0,0,"N",1959,9,9,"USA","GA","Fort Benning",NA,NA,NA,"","","","Tom","Foley","Thomas Michael",175,73,"L","R","1983-04-09","1995-07-13","folet001","foleyto02",13,4,1108,2708,248,661,134,20,32,263,32,29,232,387,48,7,17,24,49,1003,676,18922,1502,2046,82,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,475,0.244091580502216,0.343796159527326,0.302928306967351,0.0997045790251108,0.151919261033185,0.0915805022156573,0.244091580502216,0.175406203840473,0.0494830132939439,0.00738552437223043,0.0118168389955687,0.0971196454948301,0.0118168389955687,0.0107090103397341,0.085672082717873,0.142909896602659,0.017725258493353,0.00258493353028065,0.00627769571639586,0.00886262924667651,0.0180945347119645,0,FALSE,1983
"foliti01",0,0,0,0,"N",1950,12,6,"USA","CA","Culver City",NA,NA,NA,"","","","Tim","Foli","Timothy John",179,72,"R","R","1970-09-11","1985-06-15","folit001","foliti01",16,6,1696,6047,576,1515,241,20,25,501,81,55,265,399,29,35,169,57,119,1687,1554,41603,2913,5108,228,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,1229,0.250537456590045,0.309409624607243,0.283416614615865,0.0588721680171986,0.107984501960784,0.0952538448817595,0.250537456590045,0.203241276666115,0.0398544732925418,0.00330742516950554,0.00413428146188193,0.0828510004961138,0.0133950719364974,0.00909541921614023,0.0438233834959484,0.0659831321316355,0.00479576649578303,0.00578799404663469,0.0279477426823218,0.00942616173309079,0.019679179758558,0,FALSE,1970
"footeba01",0,0,0,0,"N",1952,2,16,"USA","NC","Smithfield",NA,NA,NA,"","","","Barry","Foote","Barry Clifton",205,75,"R","R","1973-09-14","1982-08-08","footb101","footeba01",10,4,687,2127,191,489,103,10,57,230,10,6,136,287,29,10,10,17,73,641,567,15086,3278,328,53,57,41,171,340,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,319,0.229901269393512,0.368124118476728,0.277292576419214,0.138222849083216,0.166389739053516,0.0897978373295722,0.229901269393512,0.149976492712741,0.0484250117536436,0.00470145745181006,0.0267983074753173,0.108133521391631,0.00470145745181006,0.00282087447108604,0.0639398213446168,0.134931828866949,0.0136342266102492,0.00470145745181006,0.00470145745181006,0.0079924776680771,0.0343206393982134,0,FALSE,1973
"fordda01",0,0,0,0,"N",1952,5,19,"USA","CA","Los Angeles",NA,NA,NA,"","","","Dan","Ford","Darnell Glenn",185,73,"R","R","1975-04-12","1985-05-31","fordd001","fordda01",11,3,1153,4163,598,1123,214,38,121,566,61,37,303,722,19,47,31,38,121,1065,987,26422,2206,49,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,750,0.26975738650012,0.426615421570982,0.323665128543177,0.156858035070862,0.195083186231244,0.143646408839779,0.26975738650012,0.180158539514773,0.0514052366082152,0.0091280326687485,0.0290655777083834,0.135959644487149,0.0146528945472015,0.0088878212827288,0.0727840499639683,0.173432620706221,0.00456401633437425,0.0112899351429258,0.00744655296661062,0.0091280326687485,0.0290655777083834,0,FALSE,1975
"fordybr01",0,0,0,0,"N",1970,5,7,"USA","CT","New London",NA,NA,NA,"","","","Brook","Fordyce","Brook Alexander",185,73,"R","R","1995-04-26","2004-10-02","fordb001","fordybr01",10,5,623,1807,172,467,103,4,41,188,8,6,119,295,6,17,19,11,37,591,514,13689,3299,185,42,29,29,56,406,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,319,0.258439402324294,0.387935805201992,0.308597748208802,0.129496402877698,0.175610472279261,0.0951853901494189,0.258439402324294,0.176535694521306,0.0570005534034311,0.00221361372440509,0.0226895406751522,0.104039845047039,0.00442722744881018,0.00332042058660764,0.0658550083010515,0.163254012174875,0.00332042058660764,0.00940785832872164,0.0105146651909242,0.006087437742114,0.0204759269507471,0,FALSE,1995
"fossera01",0,0,0,0,"N",1947,4,4,"USA","IL","Marion",NA,NA,NA,"","","","Ray","Fosse","Raymond Earl",215,74,"R","R","1967-09-08","1979-09-30","fossr101","fossera01",12,4,924,2957,299,758,117,13,61,324,15,19,203,363,35,18,28,20,82,903,805,21512,4900,440,78,71,70,250,437,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,567,0.256340886033142,0.366587757862699,0.306128830519074,0.110246871829557,0.150850964274423,0.101115995941833,0.256340886033142,0.191748393642205,0.0395671288468042,0.00439634764964491,0.0206290158944877,0.109570510652689,0.00507270882651336,0.00642543118025025,0.0686506594521474,0.122759553601623,0.0118363205951978,0.00608725059181603,0.00946905647615827,0.00676361176868448,0.0277308082516064,1,FALSE,1967
"fostege01",4,460,345,29,"N",1948,12,1,"USA","AL","Tuscaloosa",NA,NA,NA,"","","","George","Foster","George Arthur",180,73,"R","R","1969-09-10","1986-09-06","fostg001","fostege01",18,4,1977,7023,986,1925,307,47,348,1239,51,31,666,1419,106,52,3,68,196,1882,1789,47797,3809,119,62,28,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,"lf",0,0,0,0,0,1,0,0,1223,0.274099387726043,0.479851915135982,0.338455628121398,0.205752527409939,0.224567493184474,0.140395842232664,0.274099387726043,0.174142104513741,0.0437135127438417,0.00669229673928521,0.0495514737291756,0.176420333190944,0.00726185390858607,0.00441406806208173,0.0948312686885946,0.202050405809483,0.015093264986473,0.00740424320091129,0.000427167876975651,0.00968247187811477,0.0279083012957426,4,TRUE,1969
"francju01",0,0,0,0,"N",1958,8,23,"D.R.","Hato Mayor","Hato Mayor del Rey",NA,NA,NA,"","","","Julio","Franco","Julio Cesar",160,72,"R","R","1982-04-23","2007-09-17","franj002","francju01",23,8,2527,8677,1285,2586,407,54,173,1194,281,107,917,1341,67,38,19,80,312,1897,1773,47049,6249,4182,234,1233,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,"ss",0,0,0,0,1,0,0,0,1952,0.298029272790135,0.417194883024087,0.364600494233937,0.119165610233952,0.181991456713323,0.148092658753025,0.298029272790135,0.224962544658292,0.0469056125388959,0.00622334908378472,0.0199377665091622,0.137605163074795,0.0323844646767316,0.0123314509623142,0.105681687219085,0.15454650224732,0.00772156275210326,0.00437939379970036,0.00218969689985018,0.0092197764204218,0.035957128039645,3,FALSE,1982
"francte01",0,0,0,0,"N",1959,4,22,"USA","SD","Aberdeen",NA,NA,NA,"","","","Terry","Francona","Terry Jon",190,73,"L","L","1981-08-19","1990-04-19","frant001","francte01",10,5,708,1731,163,474,74,6,16,143,12,12,65,119,15,5,15,10,30,509,310,9134,2032,188,22,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,378,0.273830155979203,0.351242056614674,0.300386526780784,0.0774119006354708,0.116393318485523,0.0941652224147891,0.273830155979203,0.218370883882149,0.0427498555748122,0.00346620450606586,0.00924321201617562,0.0826112073945696,0.00693240901213172,0.00693240901213172,0.0375505488157135,0.0687463893703062,0.00866551126516464,0.00288850375505488,0.00866551126516464,0.00577700751010976,0.0173310225303293,0,FALSE,1981
"freehbi01",1,415,312,2,"N",1941,11,29,"USA","MI","Detroit",NA,NA,NA,"","","","Bill","Freehan","William Ashley",203,75,"R","R","1961-09-26","1976-10-03","freeb103","freehbi01",15,1,1774,6073,706,1591,241,35,200,758,24,21,626,753,67,114,38,48,138,1740,1665,44404,11235,813,81,196,106,387,741,433,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"c",1,0,0,0,0,0,0,0,1115,0.261979252428783,0.411987485591964,0.339746392654132,0.150008233163181,0.198719605534295,0.116252264119875,0.261979252428783,0.183599538942862,0.0396838465338383,0.00576321422690598,0.032932652725177,0.124814753828421,0.00395191832702124,0.00345792853614359,0.103079203029804,0.123991437510291,0.0110324386629343,0.0187716120533509,0.00625720401778363,0.00790383665404248,0.0227235303803721,4,FALSE,1961
"fregoji01",1,403,303,4,"N",1942,4,4,"USA","CA","San Francisco",2014,2,14,"USA","FL","Miami","Jim","Fregosi","James Louis",190,73,"R","R","1961-09-14","1978-05-31","fregj101","fregoji01",18,5,1902,6523,844,1726,264,78,151,706,76,40,715,1097,48,32,79,53,125,1778,1699,44549,3805,4555,291,974,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"ss",0,0,0,0,1,0,0,0,1233,0.264602176912464,0.398436302314886,0.337703127133688,0.133834125402422,0.188545347079038,0.12938831825847,0.264602176912464,0.189023455465277,0.0404721753794266,0.0119576881802851,0.0231488578874751,0.108232408401042,0.0116510807910471,0.00613214778476161,0.109612141652614,0.168174152997087,0.00735857734171394,0.00490571822780929,0.0121109918749042,0.00812509581480914,0.01916296182738,2,FALSE,1961
"frymatr01",1,543,408,2,"N",1969,3,25,"USA","KY","Lexington",NA,NA,NA,"","","","Travis","Fryman","David Travis",180,73,"R","R","1990-07-07","2002-09-29","frymt001","frymatr01",13,2,1698,6481,895,1776,345,40,223,1022,72,38,602,1369,19,41,15,78,154,1699,1665,43895,1393,3582,179,460,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,"3b",0,0,0,1,0,0,0,0,1168,0.27403178521833,0.442832896158,0.335878922521522,0.16880111093967,0.209835500487262,0.138095972843697,0.27403178521833,0.180219101990434,0.053232525844777,0.0061718870544669,0.034408270328653,0.157691714241629,0.0111093966980404,0.00586329270174356,0.0928869001697269,0.21123283443913,0.00293164635087178,0.00632618423082858,0.00231445764542509,0.0120351797562105,0.0237617651596976,3,FALSE,1990
"fuentti01",0,0,0,0,"N",1944,1,4,"Cuba","La Habana","La Habana",NA,NA,NA,"","","","Tito","Fuentes","Rigoberto",175,71,"B","R","1965-08-18","1978-07-09","fuent101","fuentti01",13,4,1499,5566,610,1491,211,46,45,438,80,47,298,561,23,33,133,43,107,1502,1383,37160,3320,4167,224,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,1189,0.267876392382321,0.346568451311534,0.306734006734007,0.078692058929213,0.127804833530505,0.109593963348904,0.267876392382321,0.213618397412864,0.0379087315846209,0.00826446280991736,0.00808480057491915,0.0786920589292131,0.0143729787998563,0.00844412504491556,0.0535393460294646,0.100790513833992,0.00413223140495868,0.00592885375494071,0.023895077254761,0.00772547610492275,0.0192238591448078,0,FALSE,1965
"gaettga01",1,520,390,4,"N",1958,8,19,"USA","IL","Centralia",NA,NA,NA,"","","","Gary","Gaetti","Gary Joseph",180,72,"R","R","1981-09-20","2000-04-12","gaetg001","gaettga01",20,6,2507,8951,1130,2280,443,39,360,1341,96,65,634,1602,57,96,32,104,236,2453,2306,60747,2607,4623,237,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,1438,0.254720143000782,0.433582839906156,0.30761369443025,0.178862696905374,0.203286739309211,0.126242877890738,0.254720143000782,0.160652441068037,0.0494916769076081,0.00435705507764496,0.0402189699474919,0.149815663054407,0.0107250586526645,0.00726175846274159,0.0708300748519718,0.178974416266339,0.00636800357501955,0.0107250586526645,0.00357501955088817,0.0116188135403865,0.0263657691878002,0,TRUE,1981
"gagliph01",1,385,289,0,"N",1941,12,27,"USA","TN","Memphis",2016,12,20,"USA","MO","Hollister","Phil","Gagliano","Philip Joseph",180,73,"R","R","1963-04-16","1974-10-01","gaglp101","gagliph01",12,4,702,1411,150,336,50,7,14,159,5,4,163,184,7,4,12,15,35,397,292,8159,697,570,40,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,265,0.238128986534373,0.313253012048193,0.315756434400502,0.07512402551382,0.150274905422446,0.106307583274274,0.238128986534373,0.18781006378455,0.0354358610914245,0.00496102055279943,0.00992204110559887,0.11268603827073,0.00354358610914245,0.00283486888731396,0.115520907158044,0.130403968816442,0.00496102055279943,0.00283486888731396,0.00850460666194188,0.0106307583274274,0.0248051027639972,0,FALSE,1963
"gagnegr01",0,0,0,0,"N",1961,11,12,"USA","MA","Fall River",NA,NA,NA,"","","","Greg","Gagne","Gregory Carpenter",185,71,"R","R","1983-06-05","1997-09-27","gagng001","gagnegr01",15,3,1798,5673,712,1440,296,50,111,604,108,96,367,1121,20,40,89,38,111,1780,1649,43436,2563,4934,214,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,983,0.253833950290851,0.382337387625595,0.301896044458974,0.128503437334744,0.171503345359134,0.125506786532699,0.253833950290851,0.173276925788824,0.0521769786708972,0.00881367882954345,0.0195663670015865,0.106469240260885,0.0190375462718139,0.0169222633527234,0.0646924026088489,0.197602679358364,0.00352547153181738,0.00705094306363476,0.0156883483165873,0.00669839591045302,0.0195663670015865,0,FALSE,1983
