"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_Average","Batting_1B","Slugging","OPS","ISO","wOBA"
"blackti01",0,0,0,0,"N",1952,8,19,"USA","CA","San Diego",NA,NA,NA,"","","","Tim","Blackwell","Timothy P.",170,71,"B","R","1974-07-03",1983-05-17,"blact101","blackti01",10,4,426,1044,91,238,40,11,6,80,3,3,154,183,14,4,17,6,23,414,316,8821,1850,225,40,33,20,93,334,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.227969348659004,181,0.304597701149425,0.327814569536424,0.0766283524904215,0.164809715242881
"bladera01",2,269,202,1,"N",1896,8,6,"USA","IL","Mount Vernon",1979,5,18,"USA","IL","Lincoln","Ray","Blades","Francis Raymond",163,67,"R","R","1922-08-19",1932-09-25,"bladr102","bladera01",10,1,767,2415,467,726,133,51,50,340,33,22,331,310,0,47,53,0,0,648,0,0,1339,90,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.300621118012422,492,0.460041407867495,0.395273899033298,0.159420289855072,0.237208234872896
"blairpa01",1,425,319,8,"N",1944,2,1,"USA","OK","Cushing",2013,12,26,"USA","MD","Baltimore","Paul","Blair","Paul L. D.",168,72,"R","R","1964-09-09",1980-06-20,"blaip101","blairpa01",17,3,1947,6042,776,1513,282,55,134,620,171,93,449,877,23,23,108,51,126,1893,1461,42522,4347,115,57,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"cf",0,0,0,0,0,0,1,0,0.250413770274743,1042,0.381827209533267,0.302361005331302,0.131413439258524,0.173022256190767
"blakeca01",1,442,332,0,"N",1973,8,23,"USA","IA","Des Moines",NA,NA,NA,"","","","Casey","Blake","William Casey",205,74,"R","R","1999-08-14",2011-08-31,"blakc001","blakeca01",13,5,1265,4500,644,1186,264,18,167,616,36,37,445,1037,37,72,27,47,107,1283,1175,31449,1706,1753,125,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.263555555555556,737,0.441555555555556,0.33629541864139,0.178,0.221692580067635
"blasido01",0,0,0,0,"N",1932,3,16,"USA","MS","Corinth",2005,4,13,"USA","AZ","Fountain Hills","Don","Blasingame","Don Lee",160,70,"L","R","1955-09-20",1966-08-27,"blasd101","blasido01",12,5,1444,5296,731,1366,178,62,21,308,105,60,552,462,15,15,62,13,43,1366,1286,34356,3160,3696,158,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2b",0,0,1,0,0,0,0,0,0.257930513595166,1105,0.326850453172205,0.328965282505106,0.0689199395770393,0.145032417676164
"blausje01",0,0,0,0,"N",1965,11,8,"USA","CA","Los Gatos",NA,NA,NA,"","","","Jeff","Blauser","Jeffrey Michael",170,72,"R","R","1987-07-05",1999-10-03,"blauj001","blausje01",13,2,1407,4522,691,1187,217,33,122,513,65,41,569,937,22,91,48,41,77,1368,1199,31141,1613,3191,188,555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"ss",0,0,0,0,1,0,0,0,0.2624944714728,815,0.406015037593985,0.353628183036569,0.143520566121185,0.211682561045953
"bloodji01",0,0,0,0,"N",1917,7,26,"USA","FL","Tallahassee",2002,8,17,"USA","FL","Apalachicola","Jimmy","Bloodworth","James Henry",180,71,"R","R","1937-09-14",1951-08-19,"blooj101","bloodji01",11,5,1002,3519,347,874,160,20,62,451,19,22,202,407,0,16,51,0,116,950,0,0,2735,2573,129,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.248366013071895,632,0.358056265984655,0.292213005084292,0.109690252912759,0.153330371956115
"blowemi01",0,0,0,0,"N",1965,4,24,"Germany","","Wurzburg",NA,NA,NA,"","","","Mike","Blowers","Michael Roy",190,74,"R","R","1989-09-01",1999-10-03,"blowm001","blowemi01",11,4,761,2300,290,591,116,8,78,365,7,8,248,610,10,6,15,16,80,748,623,16698,929,986,91,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.25695652173913,389,0.416086956521739,0.328793774319066,0.159130434782609,0.20599109375
"bluegos01",6,269,202,3,"N",1900,10,24,"USA","IL","Chicago",1985,10,14,"USA","MN","Edina","Ossie","Bluege","Oswald Louis",162,71,"R","R","1922-04-24",1939-07-13,"blueo102","bluegos01",18,1,1867,6440,883,1751,276,67,43,848,140,87,723,515,0,71,218,0,2,1816,0,0,2278,3926,250,448,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,0.271894409937888,1365,0.355590062111801,0.351810893005253,0.083695652173913,0.168752419131877
"bluelu01",1,252,189,1,"N",1897,3,5,"USA","DC","Washington",1958,7,28,"USA","VA","Alexandria","Lu","Blue","Luzerne Atwell",165,70,"B","L","1921-04-14",1933-04-25,"bluel101","bluelu01",13,4,1615,5904,1151,1696,319,109,44,695,151,85,1092,436,0,43,168,0,0,1572,0,0,15647,1017,193,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.287262872628726,1224,0.400575880758808,0.402187810768575,0.113313008130081,0.222652962068476
"boccajo01",1,385,289,0,"N",1941,6,29,"USA","CA","San Francisco",NA,NA,NA,"","","","John","Boccabella","John Dominic",195,73,"R","R","1963-09-02",1974-09-19,"boccj101","boccajo01",12,3,551,1462,117,320,56,5,26,148,3,7,96,246,20,5,16,16,43,511,372,10372,2477,243,31,126,24,78,126,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.218878248974008,233,0.317373461012312,0.266624445851805,0.0984952120383037,0.135100962155228
"bochtbr01",0,0,0,0,"N",1950,11,12,"USA","CA","Pasadena",NA,NA,NA,"","","","Bruce","Bochte","Bruce Anton",195,75,"L","L","1974-07-19",1986-10-05,"bochb001","bochtbr01",12,4,1538,5233,643,1478,250,21,100,658,43,41,653,662,65,13,44,51,156,1437,1328,35296,9145,643,90,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1b",0,1,0,0,0,0,0,0,0.28243837187082,1107,0.395566596598509,0.360336134453781,0.11312822472769,0.182700696686491
"boggswa01",1,516,387,474,"Y",1958,6,15,"USA","NE","Omaha",NA,NA,NA,"","","","Wade","Boggs","Wade Anthony",190,74,"L","R","1982-04-10",1999-08-27,"boggw001","boggswa01",18,3,2440,9180,1513,3010,578,61,118,1014,24,35,1412,745,180,23,29,96,236,2285,2223,58402,2115,4304,232,472,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,"3b",0,0,0,1,0,0,0,0,0.327886710239651,2253,0.442701525054466,0.414993931472318,0.114814814814815,0.203958256575824
"bollifr01",0,0,0,0,"N",1931,11,16,"USA","AL","Mobile",NA,NA,NA,"","","","Frank","Bolling","Frank Elmore",175,73,"R","R","1954-04-13",1966-09-15,"bollf101","bollifr01",12,3,1540,5562,692,1415,221,40,106,556,40,38,462,558,28,30,97,38,114,1518,1446,38946,3423,4019,136,1003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"2b",0,0,1,0,0,0,0,0,0.25440489032722,1048,0.365695792880259,0.313033486539724,0.111290902553038,0.162008476253298
"bondsba01",5,571,429,238,"N",1964,7,24,"USA","CA","Riverside",NA,NA,NA,"","","","Barry","Bonds","Barry Lamar",185,73,"L","L","1986-05-30",2007-09-26,"bondb001","bondsba01",22,2,2986,9847,2227,2935,601,77,762,1996,514,141,2558,1539,688,106,4,91,165,2874,2810,72897,5642,173,97,25,0,0,0,0,0,0,0,7,12,0,3,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,13,"lf",0,0,0,0,0,1,0,0,0.298060322940997,1495,0.606885345790596,0.444294556419616,0.308825022849599,0.334803844216888
"bondsbo01",11,473,353,45,"N",1946,3,15,"USA","CA","Riverside",2003,8,23,"USA","CA","San Carlos","Bobby","Bonds","Bobby Lee",190,73,"R","R","1968-06-25",1981-10-04,"bondb101","bondsbo01",14,8,1849,7043,1258,1886,302,66,332,1024,461,169,914,1757,75,53,16,64,107,1736,1708,45338,3659,128,89,40,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"rf",0,0,0,0,0,0,0,1,0.267783614936817,1186,0.470822092858157,0.353356452811494,0.20303847792134,0.238845205650706
"bonilbo01",1,545,409,2,"N",1963,2,23,"USA","NY","Bronx",NA,NA,NA,"","","","Bobby","Bonilla","Roberto Martin Antonio",210,75,"B","R","1986-04-09",2001-10-07,"bonib001","bonilbo01",16,8,2113,7213,1084,2010,408,61,287,1173,45,57,912,1204,128,28,5,97,169,1972,1837,47712,3045,1870,230,251,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,"3b",0,0,0,1,0,0,0,0,0.27866352419243,1254,0.471509774019132,0.357575757575758,0.192846249826702,0.233029081507018
"bonneba01",0,0,0,0,"N",1953,10,27,"USA","OH","Mariemont",NA,NA,NA,"","","","Barry","Bonnell","Robert Barry",190,75,"R","R","1977-05-04",1986-07-12,"bonnb001","bonneba01",10,3,976,3068,363,833,143,24,56,355,64,39,229,387,26,13,27,16,83,948,751,20784,1755,179,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.271512385919166,610,0.388526727509778,0.323211064341551,0.117014341590613,0.16418696969697
"booneaa01",1,549,412,2,"N",1973,3,9,"USA","CA","La Mesa",NA,NA,NA,"","","","Aaron","Boone","Aaron John",190,74,"R","R","1997-06-20",2009-10-04,"boona001","booneaa01",12,6,1152,3871,519,1017,216,17,126,555,107,30,303,707,20,80,39,36,74,1108,1017,27095,1348,2033,139,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,0.262722810643245,658,0.4249547920434,0.326340326340326,0.162231981400155,0.205666135831382
"boonebo01",5,499,375,36,"N",1947,11,19,"USA","CA","San Diego",NA,NA,NA,"","","","Bob","Boone","Robert Raymond",195,74,"R","R","1972-09-10",1990-09-27,"boonb001","boonebo01",19,3,2264,7245,679,1838,303,26,105,826,38,50,663,608,90,20,142,78,191,2240,2104,55699,11325,1185,183,155,97,613,1108,731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"c",1,0,0,0,0,0,0,0,0.253692201518288,1404,0.346169772256729,0.314888833374969,0.0924775707384403,0.149345528044467
"boonebr01",1,581,436,1,"N",1969,4,6,"USA","CA","El Cajon",NA,NA,NA,"","","","Bret","Boone","Bret Robert",180,70,"R","R","1992-08-19",2005-07-30,"boonb002","boonebr01",14,5,1780,6683,927,1775,366,28,252,1021,94,53,552,1295,32,69,55,73,168,1771,1729,45738,3445,4594,117,1085,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"2b",0,0,1,0,0,0,0,0,0.265599281759689,1129,0.441867424809217,0.32479327639962,0.176268143049529,0.210858978897209
"boonera01",0,0,0,0,"N",1923,7,27,"USA","CA","San Diego",2004,10,17,"USA","CA","San Diego","Ray","Boone","Raymond Otis",172,72,"R","R","1948-09-03",1960-08-11,"boonr101","boonera01",13,6,1373,4589,645,1260,162,46,151,737,21,19,608,463,20,27,45,28,133,1260,679,17642,3725,2456,218,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,0.274569623011549,901,0.428633689256919,0.360814927646611,0.154064066245369,0.210762958715596
"bordafr01",0,0,0,0,"N",1910,1,3,"USA","CA","Coalinga",2000,4,13,"USA","CA","Ventura","Frenchy","Bordagaray","Stanley George",175,67,"R","R","1934-04-17",1945-09-30,"bordf101","bordafr01",11,5,930,2632,410,745,120,28,14,270,66,2,173,186,0,16,48,0,37,703,0,0,1160,420,76,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.283054711246201,583,0.365881458966565,0.331088266572138,0.0828267477203647,0.14529400921659
"bordepa01",0,0,0,0,"N",1963,5,14,"USA","OH","Columbus",NA,NA,NA,"","","","Pat","Borders","Patrick Lance",190,74,"R","R","1988-04-06",2005-07-27,"bordp001","bordepa01",17,9,1099,3282,289,831,168,12,69,346,9,14,155,557,13,12,31,19,94,1022,843,23104,5398,510,76,52,73,348,633,333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.253199268738574,582,0.374771480804388,0.287773933102653,0.121572212065814,0.155199594790159
"bordimi01",0,0,0,0,"N",1965,7,21,"USA","MI","Marquette",NA,NA,NA,"","","","Mike","Bordick","Michael Todd",170,71,"R","R","1990-04-11",2003-09-28,"bordm001","bordimi01",14,4,1720,5770,676,1500,257,30,91,626,96,58,500,800,10,63,97,54,145,1735,1648,43287,2883,4770,137,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,0.259965337954939,1122,0.362218370883882,0.322999843431971,0.102253032928943,0.164581715540223
"bosleth01",0,0,0,0,"N",1956,9,17,"USA","CA","Oceanside",NA,NA,NA,"","","","Thad","Bosley","Thaddis",175,75,"L","L","1977-06-29",1990-05-30,"boslt001","bosleth01",14,7,784,1581,183,430,50,12,20,158,47,24,143,275,15,1,14,16,33,481,289,8601,784,13,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.271979759645794,348,0.35673624288425,0.329695577254451,0.0847564832384567,0.141892468134415
"bostoda01",0,0,0,0,"N",1963,1,4,"USA","OH","Cincinnati",NA,NA,NA,"","","","Daryl","Boston","Daryl Lamont",185,75,"L","L","1984-05-13",1994-08-11,"bostd001","bostoda01",11,4,1058,2629,378,655,131,22,83,278,98,50,237,469,23,8,14,13,37,847,624,17482,1552,37,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.249144161278053,419,0.410422213769494,0.311742293037755,0.161278052491442,0.19800251396648
"bosweke01",0,0,0,0,"N",1946,2,23,"USA","TX","Austin",NA,NA,NA,"","","","Ken","Boswell","Kenneth George",170,72,"L","R","1967-09-18",1977-10-01,"boswk101","bosweke01",11,2,930,2517,266,625,91,19,31,244,27,17,240,239,29,9,25,25,90,656,574,15648,1163,1432,66,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.248311481922924,484,0.336511720301947,0.313149408814045,0.0882002383790226,0.147198841419261
"bottoji01",13,269,202,89,"Y",1900,4,23,"USA","IL","Oglesby",1959,12,11,"USA","MO","St. Louis","Jim","Bottomley","James Leroy",180,72,"L","L","1922-08-18",1937-09-16,"bottj101","bottoji01",16,3,1991,7471,1177,2313,465,151,219,1422,58,15,664,591,0,43,177,0,33,1886,0,0,18337,815,223,1562,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.309597108820774,1478,0.500200776335163,0.369283443384691,0.190603667514389,0.234238493519198
"boudrlo01",10,340,255,232,"Y",1917,7,17,"USA","IL","Harvey",2001,8,10,"USA","IL","Olympia Fields","Lou","Boudreau","Louis",185,71,"R","R","1938-09-09",1952-08-24,"boudl101","boudrlo01",15,2,1646,6029,861,1779,385,66,68,789,51,50,796,309,0,34,164,0,155,1618,0,0,3265,4877,230,1205,0,0,0,0,0,0,6,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"ss",0,0,0,0,1,0,0,0,0.295073809918726,1260,0.414662464753691,0.380376148126549,0.119588654834964,0.207688438547893
"bowala01",1,443,333,11,"N",1945,12,6,"USA","CA","Sacramento",NA,NA,NA,"","","","Larry","Bowa","Lawrence Robert",155,70,"B","R","1970-04-07",1985-10-06,"bowal001","bowala01",16,3,2247,8418,987,2191,262,99,15,525,318,105,474,569,45,17,151,43,121,2227,2184,57252,3323,6864,211,1267,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"ss",0,0,0,0,1,0,0,0,0.260275599904966,1815,0.320266096459967,0.299597855227882,0.0599904965550012,0.111592792185921
"bowerfr01",0,0,0,0,"N",1868,12,5,"USA","MI","Romeo",1948,11,30,"USA","MI","Romeo","Frank","Bowerman","Frank Eugene",190,74,"R","R","1895-08-24",1909-07-13,"bowef102","bowerfr01",15,4,1045,3401,343,852,102,38,13,392,81,0,129,0,0,47,71,0,0,974,0,0,4879,1175,218,149,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.250514554542782,699,0.314319317847692,0.287391668996366,0.0638047633049103,0.112769974839251
"boyercl02",2,432,324,3,"N",1937,2,9,"USA","MO","Cossville",2007,6,4,"USA","GA","Lawrenceville","Clete","Boyer","Cletis Leroy",165,72,"R","R","1955-06-05",1971-05-23,"boyec102","boyercl02",16,3,1725,5780,645,1396,200,33,162,654,41,28,470,931,74,25,37,53,136,1689,1577,42389,1902,3810,198,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.241522491349481,1001,0.371626297577855,0.298830594184576,0.130103806228374,0.164385801087304
"boyerke01",15,456,342,109,"N",1931,5,20,"USA","MO","Liberty",1982,9,7,"USA","MO","St. Louis","Ken","Boyer","Kenton Lloyd",190,73,"R","R","1955-04-12",1969-08-09,"boyek101","boyerke01",15,4,2034,7455,1104,2143,318,68,282,1141,105,77,713,1017,97,20,17,63,185,1992,1910,50711,2376,3737,274,417,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"3b",0,0,0,1,0,0,0,0,0.287458081824279,1475,0.461837692823608,0.348563810447219,0.174379610999329,0.205666911945058
"boyleja01",0,0,0,0,"N",1866,3,22,"USA","OH","Cincinnati",1913,1,6,"USA","OH","Cincinnati","Jack","Boyle","John Anthony",190,76,"R","R","1886-10-08",1898-08-16,"boylj102","boyleja01",13,5,1086,4222,668,1067,137,54,23,569,125,0,328,234,0,59,28,0,0,1117,0,0,6660,1128,401,339,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.252723827569872,853,0.327096162955945,0.315469733130831,0.074372335386073,0.141978390106314
"bradfbu01",0,0,0,0,"N",1944,7,25,"USA","AL","Mobile",NA,NA,NA,"","","","Buddy","Bradford","Charles William",170,71,"R","R","1966-09-09",1976-07-24,"bradb105","bradfbu01",11,4,697,1605,224,363,50,8,52,175,36,24,184,411,16,19,12,11,43,588,392,11639,941,28,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.226168224299065,253,0.364485981308411,0.311159978009896,0.138317757009346,0.187373488630061
"bradlbi01",6,274,206,5,"N",1878,2,13,"USA","OH","Cleveland",1954,3,11,"USA","OH","Cleveland","Bill","Bradley","William Joseph",185,72,"R","R","1899-08-26",1915-09-28,"bradb102","bradlbi01",14,4,1461,5430,754,1471,275,84,33,552,181,0,290,18,0,73,253,0,0,1447,0,0,1985,3062,355,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.270902394106814,1079,0.370718232044199,0.316588986708096,0.0998158379373849,0.1559163127913
"bradlmi01",0,0,0,0,"N",1978,4,15,"USA","CA","Harbor City",NA,NA,NA,"","","","Milton","Bradley","Milton Obelle",215,72,"B","R","2000-07-19",2011-05-08,"bradm001","bradlmi01",12,8,1042,3605,541,976,202,17,125,481,88,40,496,817,38,44,14,19,91,858,837,21639,1906,60,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,0.270735090152566,632,0.440221914008322,0.364073006724304,0.169486823855756,0.230428647600582
"braggda01",0,0,0,0,"N",1969,9,7,"USA","CT","Waterbury",NA,NA,NA,"","","","Darren","Bragg","Darren William",180,69,"L","R","1994-04-12",2004-10-03,"bragd001","braggda01",11,9,916,2461,341,627,145,14,46,260,56,24,304,570,17,25,24,21,54,763,592,16683,1383,50,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.25477448191792,422,0.381145875660301,0.340092493774457,0.126371393742381,0.199398210450966
"brandja01",0,0,0,0,"N",1934,4,28,"USA","NE","Omaha",NA,NA,NA,"","","","Jackie","Brandt","John George",165,71,"R","R","1956-04-21",1967-09-02,"branj101","brandja01",11,6,1221,3895,540,1020,175,37,112,485,45,30,351,574,20,12,31,29,75,1144,963,26296,2262,115,55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,0.261874197689345,696,0.41206675224647,0.32260321903429,0.150192554557124,0.191325943285681
"branski01",0,0,0,0,"N",1875,1,7,"USA","MA","Worcester",1947,5,1,"USA","MA","Worcester","Kitty","Bransfield","William Edward",207,71,"R","R","1898-08-22",1911-09-14,"brank101","branski01",12,4,1330,4999,529,1351,225,75,13,637,175,0,221,41,0,24,142,0,0,1295,0,0,12805,737,237,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.270254050810162,1038,0.353070614122825,0.304347826086957,0.0828165633126626,0.132814721586575
"branyru01",0,0,0,0,"N",1975,12,19,"USA","GA","Warner Robins",NA,NA,NA,"","","","Russell","Branyan","Russell Oles",235,76,"L","R","1998-09-26",2011-09-26,"branr001","branyru01",14,10,1059,2934,405,682,143,8,194,467,16,4,403,1118,30,30,4,27,31,794,682,17653,2431,709,72,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.232447171097478,337,0.485003408316292,0.328520919269299,0.252556237218814,0.27087711058264
"braunst01",0,0,0,0,"N",1948,5,8,"USA","NJ","Trenton",NA,NA,NA,"","","","Steve","Braun","Stephen Russell",180,70,"L","R","1971-04-06",1985-10-06,"braus001","braunst01",15,5,1425,3650,466,989,155,19,52,388,45,27,579,433,32,17,24,25,77,887,755,19894,1193,706,80,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.270958904109589,763,0.366575342465753,0.37110746897682,0.0956164383561643,0.187407265864591
"breamsi01",0,0,0,0,"N",1960,8,3,"USA","PA","Carlisle",NA,NA,NA,"","","","Sid","Bream","Sidney Eugene",215,76,"L","L","1983-09-01",1994-07-27,"breas001","breamsi01",12,4,1088,3108,351,819,191,12,90,455,50,40,353,450,45,5,26,38,75,956,802,21962,7437,786,69,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.263513513513513,526,0.41956241956242,0.335901826484018,0.156048906048906,0.206441688349234
